intuition | What you measure you can improve 
VOLTAGE[Volt]  
NODE  CSA GROUND FLOOR
FROM   Tue Oct 24 2023|  TO Mon Oct 30 2023
REQUEST SUBMITTED ON   : Tue Jul 30 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[Volt]   ,Y[Volt]   ,B[Volt]   ,
1698085800000,247,245,248,
1698086400000,245,244,245,
1698087000000,246,245,245,
1698087600000,246,244,246,
1698088200000,246,244,246,
1698088800000,246,245,246,
1698089400000,247,246,247,
1698090000000,247,245,245,
1698090600000,247,244,246,
1698091200000,247,244,246,
1698091800000,247,245,246,
1698092400000,247,245,247,
1698093000000,247,246,247,
1698093600000,248,247,246,
1698094200000,247,247,247,
1698094800000,247,246,248,
1698095400000,248,246,248,
1698096000000,248,246,248,
1698096600000,249,247,249,
1698097200000,248,248,248,
1698097800000,248,248,249,
1698098400000,249,248,248,
1698099000000,248,247,249,
1698099600000,249,247,248,
1698100200000,249,248,249,
1698100800000,249,247,248,
1698101400000,249,247,248,
1698102000000,248,247,248,
1698102600000,248,248,249,
1698103200000,248,248,247,
1698103800000,248,248,249,
1698104400000,249,249,250,
1698105000000,249,250,249,
1698105600000,249,249,249,
1698106200000,249,248,249,
1698106800000,249,247,249,
1698107400000,249,248,248,
1698108000000,249,248,248,
1698108600000,248,248,248,
1698109200000,247,246,247,
1698109800000,246,246,245,
1698110400000,246,245,246,
1698111000000,245,245,244,
1698111600000,244,244,243,
1698112200000,246,246,246,
1698112800000,245,244,245,
1698113400000,246,245,245,
1698114000000,246,244,246,
1698114600000,244,242,243,
1698115200000,246,244,245,
1698115800000,246,246,246,
1698116400000,245,245,245,
1698117000000,244,243,243,
1698117600000,246,244,246,
1698118200000,245,245,245,
1698118800000,243,243,242,
1698119400000,244,241,242,
1698120000000,246,244,245,
1698120600000,245,243,245,
1698121200000,245,242,244,
1698121800000,246,244,244,
1698122400000,244,242,242,
1698123000000,244,242,243,
1698123600000,244,242,244,
1698124200000,244,243,242,
1698124800000,244,242,244,
1698125400000,246,244,244,
1698126000000,245,242,243,
1698126600000,245,244,244,
1698127200000,245,243,245,
1698127800000,245,244,244,
1698128400000,245,243,244,
1698129000000,247,242,246,
1698129600000,245,244,243,
1698130200000,245,244,244,
1698130800000,247,244,246,
1698131400000,244,243,242,
1698132000000,244,240,244,
1698132600000,245,243,245,
1698133200000,246,242,243,
1698133800000,246,243,245,
1698134400000,243,240,242,
1698135000000,243,241,243,
1698135600000,244,242,243,
1698136200000,244,241,244,
1698136800000,242,241,242,
1698137400000,244,244,244,
1698138000000,245,243,246,
1698138600000,245,242,245,
1698139200000,243,242,242,
1698139800000,243,243,244,
1698140400000,245,243,245,
1698141000000,245,242,243,
1698141600000,245,244,244,
1698142200000,244,244,245,
1698142800000,245,243,245,
1698143400000,245,243,244,
1698144000000,246,245,246,
1698144600000,246,246,247,
1698145200000,247,243,246,
1698145800000,243,242,242,
1698146400000,244,241,243,
1698147000000,243,243,244,
1698147600000,246,243,244,
1698148200000,245,243,245,
1698148800000,246,245,245,
1698149400000,245,244,245,
1698150000000,244,244,245,
1698150600000,246,242,246,
1698151200000,244,242,244,
1698151800000,243,241,244,
1698152400000,243,242,243,
1698153000000,243,243,244,
1698153600000,245,242,244,
1698154200000,245,244,244,
1698154800000,245,244,245,
1698155400000,245,244,245,
1698156000000,246,243,246,
1698156600000,247,243,245,
1698157200000,246,244,246,
1698157800000,248,244,247,
1698158400000,248,245,245,
1698159000000,246,245,247,
1698159600000,248,246,247,
1698160200000,249,244,247,
1698160800000,248,245,247,
1698161400000,248,246,247,
1698162000000,248,245,247,
1698162600000,249,247,246,
1698163200000,249,244,249,
1698163800000,248,246,247,
1698164400000,248,247,249,
1698165000000,249,248,247,
1698165600000,249,246,248,
1698166200000,249,247,249,
1698166800000,249,247,249,
1698167400000,249,248,249,
1698168000000,249,249,250,
1698168599000,250,249,250,
1698169200000,248,246,247,
1698169800000,248,246,249,
1698170400000,248,246,247,
1698171000000,248,246,247,
1698171600000,248,246,247,
1698172200000,248,247,248,
1698172800000,247,246,247,
1698173400000,248,245,247,
1698173999000,248,246,248,
