intuition | What you measure you can improve 
VOLTAGE[Volt]  
NODE  SOIL MECHANICS
FROM   Tue Oct 24 2023|  TO Mon Oct 30 2023
REQUEST SUBMITTED ON   : Tue Jul 30 2024
REQUEST SUBMITTED BY   : SOMSHEKARA NAIKA(INDIAN INSTITUTE OF SCIENCE) 
TIME [UTC Seconds],R[Volt]   ,Y[Volt]   ,B[Volt]   ,
1698085800000,249,249,250,
1698086400000,248,246,248,
1698087000000,248,247,248,
1698087600000,248,247,248,
1698088200000,248,247,248,
1698088800000,249,248,248,
1698089400000,249,248,250,
1698090000000,249,248,248,
1698090600000,249,247,248,
1698091200000,249,247,248,
1698091800000,249,248,249,
1698092400000,249,248,249,
1698093000000,250,249,249,
1698093600000,250,249,250,
1698094200000,250,249,250,
1698094800000,250,249,250,
1698095400000,250,249,250,
1698096000000,250,250,250,
1698096600000,251,251,251,
1698097200000,250,250,251,
1698097800000,250,250,251,
1698098400000,251,250,250,
1698099000000,250,250,251,
1698099600000,250,250,251,
1698100200000,251,250,252,
1698100800000,251,250,251,
1698101400000,251,250,251,
1698102000000,251,250,251,
1698102600000,250,250,251,
1698103200000,250,250,251,
1698103800000,251,250,251,
1698104400000,251,251,252,
1698105000000,252,251,252,
1698105600000,251,251,252,
1698106200000,251,250,252,
1698106800000,251,250,251,
1698107400000,251,251,251,
1698108000000,251,251,252,
1698108600000,250,250,251,
1698109200000,249,249,250,
1698109800000,248,248,248,
1698110400000,248,248,248,
1698111000000,247,247,247,
1698111600000,246,245,246,
1698112200000,248,247,249,
1698112800000,248,246,248,
1698113400000,248,247,248,
1698114000000,248,247,249,
1698114600000,246,244,246,
1698115200000,248,247,248,
1698115800000,249,248,249,
1698116400000,247,247,248,
1698117000000,246,245,246,
1698117600000,248,247,248,
1698118200000,248,247,247,
1698118800000,246,245,246,
1698119400000,246,244,245,
1698120000000,248,246,247,
1698120600000,247,246,247,
1698121200000,247,245,246,
1698121800000,247,246,247,
1698122400000,246,244,245,
1698123000000,246,245,246,
1698123600000,246,245,246,
1698124200000,246,245,245,
1698124800000,246,245,246,
1698125400000,248,247,247,
1698126000000,247,246,247,
1698126600000,247,246,247,
1698127200000,247,246,247,
1698127800000,247,246,247,
1698128400000,247,246,247,
1698129000000,248,247,248,
1698129600000,247,246,247,
1698130200000,247,246,247,
1698130800000,248,247,248,
1698131400000,246,245,246,
1698132000000,246,244,246,
1698132600000,247,246,247,
1698133200000,248,246,247,
1698133800000,248,246,247,
1698134400000,245,244,245,
1698135000000,245,244,246,
1698135599000,246,245,246,
1698136200000,246,245,246,
1698136800000,245,244,245,
1698137400000,247,247,247,
1698138000000,248,247,248,
1698138600000,247,245,247,
1698139200000,246,244,246,
1698139800000,246,245,246,
1698140400000,247,246,247,
1698141000000,246,245,246,
1698141600000,247,246,247,
1698142200000,247,247,248,
1698142800000,247,246,247,
1698143400000,247,246,247,
1698144000000,248,247,249,
1698144600000,249,249,250,
1698145200000,248,247,248,
